1,1500
2,1500
3,1500
4,1500
5,991
6,1500
7,1500
8,1500
9,1500
10,1500
11,1500
12,1500
13,1500
14,1500
15,1500
16,1500
17,1500
18,1500
19,1500
20,1500
21,1500
22,814
23,1500
24,1500
25,1500
26,1500
1,1001
2,1001
3,1001
4,1001
5,1001
6,1001
7,1001
8,1001
1,1001
1,1001
1,1001
1,1001
2,1001
2,1001
2,1001
2,1001
3,1001
3,1001
3,1001
3,1001
4,1001
4,1001
4,1001
4,1001
1,1001
2,1001
3,1001
4,1001
5,1001
6,1001
7,1001
8,1001
9,1001
10,781
11,1001
12,1001
1,1001
2,1001
3,1001
4,1001
5,1001
6,1001
7,1001
8,1001
9,1001
10,1001
11,1001
12,1001
13,1001
14,1001
15,1001
16,1001
17,1001
18,1001
19,1001
20,1001
21,1001
22,1001
23,1001
24,1001
25,1001
26,1001
27,1001
28,1001
29,1001
30,1001
31,1001
32,1001
33,1001
34,1001
35,1001
36,1001
37,1001
38,1001
39,1001
40,1001
41,1001
42,1001
43,1001
44,1001
45,1001
46,1001
47,1001
48,1001
49,1001
50,1001
51,1001
52,1001
53,1001
54,1001
55,1001
56,1001
57,1001
58,1001
59,1001
60,1001
61,1001
62,1001
63,1001
64,1001
65,1001
66,1001
67,1001
68,1001
69,1001
70,1001
71,1001
72,1001
73,1001
74,1001
75,1001
76,1001
77,1001
78,1001
79,1001
80,1001
81,1001
82,1001
83,1001
84,1001
85,1001
86,1001
87,1001
88,1001
89,1001
90,1001
91,1001
92,1001
93,1001
94,1001
95,1001
96,1001
97,1001
98,1001
99,1001
100,1001
101,1001
102,1001
103,1001
104,1001
105,1001
106,1001
107,1001
108,1001
109,1001
110,1001
111,1001
112,1001
113,1001
114,1001
115,1001
116,1001
117,1001
118,1001
119,1001
120,1001
121,1001
122,1001
123,1001
124,1001
125,1001
126,1001
127,1001
128,1001
129,1001
130,1001
131,1001
132,1001
133,1001
134,1001
135,1001
1,1501
1,1501
2,1501
3,1501
4,1501
5,1501
6,1501
7,1501
8,1501
9,1501
10,1501
11,1501
12,1501
13,1501
14,1501
15,1501
16,1501
17,1501
18,1501
19,1501
20,1501
21,1501
22,1501
23,1501
24,1501
25,1501
26,1501
27,1501
28,1501
29,1501
30,1501
31,1501
32,1501
33,1501
34,1501
35,1501
36,1501
37,1501
38,1501
39,1501
40,1501
41,1501
42,1501
43,1501
44,1501
45,1501
46,1501
47,1501
48,1501
49,1501
50,1501
51,1501
52,1501
53,1501
54,1501
55,1501
56,1501
57,1501
58,1501
59,1501
60,1501
61,1501
62,1501
63,1501
64,1501
65,1501
66,1501
67,1501
1,1501
2,1501
3,1501
4,1501
5,1501
6,1501
